,Voltage(V),Bare Electrode Current (A),PVP Electrode Current (A),Chitosan Electrode Current(A),Chitosan GO Electrode Current(A)
3919,0.519,0.00006914,0.00007205,0.00004883,0.00005672
3920,0.52,0.00006921,0.00007205,0.00004851,0.00005672
3921,0.521,0.0000693,0.00007173,0.00004851,0.0000564
3922,0.522,0.00006939,0.00007173,0.00004851,0.0000564
3923,0.523,0.00006945,0.00007141,0.00004851,0.0000564
3924,0.524,0.00006954,0.00007141,0.00004819,0.0000564
3925,0.525,0.0000696,0.00007109,0.00004819,0.00005608
3926,0.526,0.00006966,0.00007109,0.00004819,0.00005608
3927,0.527,0.00006972,0.00007077,0.00004787,0.00005608
3928,0.528,0.00006979,0.00007077,0.00004787,0.00005608
3929,0.529,0.00006985,0.00007045,0.00004787,0.00005576
3930,0.53,0.00006991,0.00007045,0.00004755,0.00005576
3931,0.531,0.00006997,0.00007013,0.00004755,0.00005576
3932,0.532,0.00007,0.00007013,0.00004755,0.00005576
3933,0.533,0.00007003,0.00007013,0.00004755,0.00005544
3934,0.534,0.00007006,0.00006981,0.00004723,0.00005576
3935,0.535,0.00007009,0.00006981,0.00004723,0.00005544
3936,0.536,0.00007012,0.00006949,0.00004723,0.00005544
3937,0.537,0.00007015,0.00006949,0.00004723,0.00005512
3938,0.538,0.00007018,0.00006917,0.00004691,0.00005544
3939,0.539,0.00007021,0.00006917,0.00004691,0.00005512
3940,0.54,0.00007021,0.00006885,0.00004659,0.00005512
3941,0.541,0.00007024,0.00006885,0.00004659,0.00005512
3942,0.542,0.00007024,0.00006853,0.00004659,0.00005512
3943,0.543,0.00007024,0.00006853,0.00004659,0.0000548
3944,0.544,0.00007024,0.00006821,0.00004627,0.0000548
3945,0.545,0.00007024,0.00006821,0.00004627,0.00005448
3946,0.546,0.00007024,0.00006789,0.00004627,0.0000548
3947,0.547,0.00007024,0.00006789,0.00004627,0.00005448
3948,0.548,0.00007024,0.00006757,0.00004594,0.00005448
3949,0.549,0.00007021,0.00006757,0.00004594,0.00005448
3950,0.55,0.00007021,0.00006725,0.00004594,0.00005448
3951,0.551,0.00007018,0.00006725,0.00004594,0.00005416
3952,0.552,0.00007015,0.00006693,0.00004594,0.00005416
3953,0.553,0.00007012,0.00006693,0.00004562,0.00005416
3954,0.554,0.00007012,0.00006661,0.00004562,0.00005416
3955,0.555,0.00007009,0.00006661,0.00004562,0.00005384
3956,0.556,0.00007006,0.00006629,0.0000453,0.00005416
3957,0.557,0.00007,0.00006629,0.0000453,0.00005384
3958,0.558,0.00006997,0.00006597,0.0000453,0.00005384
3959,0.559,0.00006994,0.00006597,0.0000453,0.00005384
3960,0.56,0.00006988,0.00006565,0.0000453,0.00005352
3961,0.561,0.00006985,0.00006565,0.00004498,0.00005352
3962,0.562,0.00006979,0.00006533,0.00004498,0.00005352
3963,0.563,0.00006972,0.00006533,0.00004498,0.00005352
3964,0.564,0.00006966,0.00006501,0.00004466,0.00005352
3965,0.565,0.00006963,0.00006501,0.00004466,0.00005352
3966,0.566,0.00006957,0.00006469,0.00004466,0.00005352
3967,0.567,0.00006951,0.00006469,0.00004466,0.0000532
3968,0.568,0.00006945,0.00006437,0.00004466,0.0000532
3969,0.569,0.00006936,0.00006437,0.00004434,0.00005288
3970,0.57,0.0000693,0.00006437,0.00004434,0.0000532
3971,0.571,0.00006924,0.00006405,0.00004434,0.00005288
3972,0.572,0.00006914,0.00006405,0.00004434,0.00005288
3973,0.573,0.00006905,0.00006373,0.00004402,0.00005288
3974,0.574,0.00006899,0.00006373,0.00004402,0.00005288
3975,0.575,0.00006893,0.00006341,0.00004402,0.00005256
3976,0.576,0.00006884,0.00006341,0.00004402,0.00005288
3977,0.577,0.00006875,0.00006309,0.00004402,0.00005256
3978,0.578,0.00006866,0.00006309,0.0000437,0.00005256
3979,0.579,0.00006859,0.00006277,0.0000437,0.00005256
3980,0.58,0.0000685,0.00006277,0.0000437,0.00005224
3981,0.581,0.00006838,0.00006245,0.0000437,0.00005224
3982,0.582,0.00006829,0.00006245,0.00004338,0.00005224
3983,0.583,0.0000682,0.00006213,0.00004338,0.00005224
3984,0.584,0.00006811,0.00006213,0.00004338,0.00005224
3985,0.585,0.00006801,0.00006181,0.00004338,0.00005192
3986,0.586,0.00006792,0.00006181,0.00004338,0.00005192
3987,0.587,0.0000678,0.00006149,0.00004305,0.00005192
3988,0.588,0.00006771,0.00006149,0.00004305,0.00005192
3989,0.589,0.00006759,0.00006117,0.00004305,0.00005192
3990,0.59,0.00006749,0.00006117,0.00004273,0.0000516
3991,0.591,0.00006737,0.00006117,0.00004273,0.00005192
3992,0.592,0.00006728,0.00006085,0.00004273,0.0000516
3993,0.593,0.00006716,0.00006085,0.00004273,0.0000516
3994,0.594,0.00006704,0.00006053,0.00004273,0.0000516
3995,0.595,0.00006694,0.00006053,0.00004273,0.00005128
3996,0.596,0.00006682,0.00006021,0.00004241,0.00005128
3997,0.597,0.0000667,0.00006021,0.00004241,0.00005128
3998,0.598,0.00006658,0.00005989,0.00004241,0.00005128
3999,0.599,0.00006646,0.00005989,0.00004241,0.00005128
4000,0.6,0.0000663,0.00005893,0.00004177,0.00004871
4001,0.599,0.00006529,0.00005797,0.00004177,0.00004807
4002,0.598,0.00006426,0.00005733,0.00004145,0.00004743
4003,0.597,0.00006334,0.00005669,0.00004145,0.00004711
4004,0.596,0.00006251,0.00005637,0.00004113,0.00004679
4005,0.595,0.00006172,0.00005573,0.00004113,0.00004647
4006,0.594,0.00006099,0.00005541,0.00004113,0.00004615
4007,0.593,0.00006031,0.00005477,0.00004081,0.00004583
4008,0.592,0.00005964,0.00005445,0.00004081,0.00004551
4009,0.591,0.00005903,0.00005381,0.00004081,0.00004551
4010,0.59,0.00005842,0.00005349,0.00004081,0.00004519
4011,0.589,0.00005784,0.00005317,0.00004049,0.00004487
4012,0.588,0.00005726,0.00005285,0.00004049,0.00004455
4013,0.587,0.00005674,0.00005253,0.00004017,0.00004455
4014,0.586,0.00005619,0.00005221,0.00004017,0.00004423
4015,0.585,0.0000557,0.00005189,0.00004017,0.00004423
4016,0.584,0.00005518,0.00005157,0.00003984,0.00004359
4017,0.583,0.00005469,0.00005125,0.00004017,0.00004359
4018,0.582,0.00005423,0.00005093,0.00003984,0.00004327
4019,0.581,0.00005378,0.00005061,0.00003984,0.00004327
4020,0.58,0.00005332,0.00005029,0.00003984,0.00004295
4021,0.579,0.00005286,0.00004997,0.00003952,0.00004295
4022,0.578,0.00005243,0.00004965,0.00003952,0.00004263
4023,0.577,0.00005203,0.00004933,0.00003952,0.00004263
4024,0.576,0.00005161,0.00004901,0.00003952,0.00004231
4025,0.575,0.00005121,0.00004869,0.0000392,0.00004231
4026,0.574,0.00005081,0.00004837,0.0000392,0.00004167
4027,0.573,0.00005038,0.00004837,0.0000392,0.00004167
4028,0.572,0.00005002,0.00004805,0.00003888,0.00004135
4029,0.571,0.00004965,0.00004773,0.00003888,0.00004135
4030,0.57,0.00004925,0.00004741,0.00003888,0.00004103
4031,0.569,0.00004889,0.00004709,0.00003888,0.00004103
4032,0.568,0.00004855,0.00004677,0.00003856,0.00004103
4033,0.567,0.00004818,0.00004677,0.00003856,0.00004103
4034,0.566,0.00004782,0.00004645,0.00003856,0.00004039
4035,0.565,0.00004748,0.00004613,0.00003856,0.00004039
4036,0.564,0.00004715,0.00004581,0.00003856,0.00004007
4037,0.563,0.00004678,0.00004581,0.00003856,0.00004007
4038,0.562,0.00004644,0.00004549,0.00003824,0.00004007
4039,0.561,0.00004614,0.00004517,0.00003824,0.00003975
4040,0.56,0.0000458,0.00004517,0.00003824,0.00003975
4041,0.559,0.00004547,0.00004485,0.00003792,0.00003975
4042,0.558,0.00004516,0.00004453,0.00003792,0.00003943
4043,0.557,0.00004482,0.00004453,0.00003792,0.00003943
4044,0.556,0.00004452,0.00004421,0.00003792,0.00003911
4045,0.555,0.00004421,0.00004389,0.00003792,0.00003911
4046,0.554,0.00004391,0.00004389,0.0000376,0.00003879
4047,0.553,0.0000436,0.00004357,0.0000376,0.00003879
4048,0.552,0.0000433,0.00004325,0.0000376,0.00003847
4049,0.551,0.00004302,0.00004293,0.0000376,0.00003847
4050,0.55,0.00004272,0.00004293,0.00003728,0.00003815
4051,0.549,0.00004244,0.0000426,0.00003728,0.00003815
4052,0.548,0.00004214,0.00004228,0.00003728,0.00003783
4053,0.547,0.00004186,0.00004228,0.00003728,0.00003783
4054,0.546,0.00004159,0.00004196,0.00003728,0.00003751
4055,0.545,0.00004131,0.00004196,0.00003695,0.00003751
4056,0.544,0.000041,0.00004164,0.00003695,0.00003751
4057,0.543,0.00004073,0.00004164,0.00003695,0.00003751
4058,0.542,0.00004045,0.00004132,0.00003695,0.00003718
4059,0.541,0.00004021,0.000041,0.00003663,0.00003718
4060,0.54,0.00003994,0.000041,0.00003663,0.00003686
4061,0.539,0.00003966,0.00004068,0.00003663,0.00003686
4062,0.538,0.00003942,0.00004036,0.00003663,0.00003686
4063,0.537,0.00003914,0.00004036,0.00003663,0.00003654
4064,0.536,0.00003887,0.00004004,0.00003663,0.00003654
4065,0.535,0.00003862,0.00003972,0.00003631,0.00003654
4066,0.534,0.00003838,0.00003972,0.00003631,0.00003622
4067,0.533,0.0000381,0.0000394,0.00003631,0.00003622
4068,0.532,0.00003786,0.0000394,0.00003631,0.0000359
4069,0.531,0.00003761,0.00003908,0.00003631,0.0000359
4070,0.53,0.00003734,0.00003908,0.00003599,0.0000359
4071,0.529,0.00003709,0.00003876,0.00003599,0.0000359
4072,0.528,0.00003685,0.00003844,0.00003599,0.00003558
4073,0.527,0.00003661,0.00003844,0.00003599,0.00003558
4074,0.526,0.00003636,0.00003812,0.00003567,0.00003526
4075,0.525,0.00003612,0.00003812,0.00003567,0.00003526
4076,0.524,0.0000359,0.0000378,0.00003567,0.00003494
4077,0.523,0.00003566,0.0000378,0.00003567,0.00003494
4078,0.522,0.00003541,0.00003748,0.00003567,0.00003494
4079,0.521,0.00003517,0.00003716,0.00003535,0.00003494
4080,0.52,0.00003492,0.00003716,0.00003535,0.00003462
4081,0.519,0.00003471,0.00003684,0.00003535,0.00003462
4082,0.518,0.00003447,0.00003684,0.00003535,0.0000343
4083,0.517,0.00003422,0.00003652,0.00003535,0.0000343
4084,0.516,0.00003401,0.00003652,0.00003503,0.0000343
4085,0.515,0.00003379,0.0000362,0.00003503,0.00003398
4086,0.514,0.00003355,0.0000362,0.00003503,0.00003398
4087,0.513,0.00003334,0.00003588,0.00003503,0.00003398
4088,0.512,0.00003312,0.00003556,0.00003503,0.00003366
4089,0.511,0.00003288,0.00003556,0.00003471,0.00003398
4090,0.51,0.00003266,0.00003556,0.00003471,0.00003366
4091,0.509,0.00003245,0.00003524,0.00003471,0.00003334
4092,0.508,0.00003221,0.00003524,0.00003471,0.00003334
4093,0.507,0.00003199,0.00003492,0.00003439,0.00003334
4094,0.506,0.00003178,0.0000346,0.00003439,0.00003334
4095,0.505,0.00003156,0.00003428,0.00003439,0.00003302
4096,0.504,0.00003135,0.00003428,0.00003439,0.00003302
4097,0.503,0.00003114,0.00003396,0.00003439,0.00003302
4098,0.502,0.00003092,0.00003396,0.00003439,0.0000327
4099,0.501,0.00003071,0.00003396,0.00003439,0.0000327
4100,0.5,0.00003049,0.00003364,0.00003407,0.0000327
4101,0.499,0.00003031,0.00003332,0.00003407,0.00003238
4102,0.498,0.0000301,0.00003332,0.00003407,0.00003238
4103,0.497,0.00002988,0.000033,0.00003407,0.00003238
4104,0.496,0.00002967,0.000033,0.00003407,0.00003238
4105,0.495,0.00002946,0.000033,0.00003374,0.00003238
4106,0.494,0.00002927,0.00003268,0.00003407,0.00003206
4107,0.493,0.00002906,0.00003268,0.00003374,0.00003206
4108,0.492,0.00002884,0.00003236,0.00003374,0.00003174
4109,0.491,0.00002866,0.00003236,0.00003374,0.00003174
4110,0.49,0.00002845,0.00003204,0.00003374,0.00003174
4111,0.489,0.00002826,0.00003172,0.00003374,0.00003142
4112,0.488,0.00002805,0.00003172,0.00003342,0.00003142
4113,0.487,0.00002787,0.0000314,0.00003342,0.00003142
4114,0.486,0.00002765,0.0000314,0.00003342,0.00003142
4115,0.485,0.00002747,0.0000314,0.00003342,0.0000311
4116,0.484,0.00002726,0.00003108,0.00003342,0.0000311
4117,0.483,0.00002707,0.00003076,0.00003342,0.0000311
4118,0.482,0.00002689,0.00003076,0.0000331,0.0000311
4119,0.481,0.00002668,0.00003044,0.0000331,0.00003078
4120,0.48,0.00002649,0.00003044,0.0000331,0.00003078
4121,0.479,0.00002631,0.00003012,0.0000331,0.00003078
4122,0.478,0.00002613,0.00003012,0.0000331,0.00003046
4123,0.477,0.00002591,0.0000298,0.0000331,0.00003046
4124,0.476,0.00002573,0.0000298,0.00003278,0.00003046
4125,0.475,0.00002555,0.0000298,0.00003278,0.00003046
4126,0.474,0.00002536,0.00002948,0.00003278,0.00003014
4127,0.473,0.00002518,0.00002948,0.00003278,0.00003014
4128,0.472,0.00002496,0.00002916,0.00003278,0.00003014
4129,0.471,0.00002481,0.00002884,0.00003278,0.00003014
4130,0.47,0.00002463,0.00002884,0.00003246,0.00002982
4131,0.469,0.00002445,0.00002852,0.00003246,0.00002982
4132,0.468,0.00002426,0.00002852,0.00003246,0.00002982
4133,0.467,0.00002405,0.00002852,0.00003246,0.00002982
4134,0.466,0.0000239,0.0000282,0.00003246,0.0000295
4135,0.465,0.00002371,0.0000282,0.00003214,0.0000295
4136,0.464,0.00002353,0.00002788,0.00003214,0.0000295
4137,0.463,0.00002335,0.00002788,0.00003214,0.0000295
4138,0.462,0.00002316,0.00002756,0.00003214,0.0000295
4139,0.461,0.00002298,0.00002756,0.00003214,0.00002918
4140,0.46,0.00002283,0.00002724,0.00003214,0.00002918
4141,0.459,0.00002264,0.00002724,0.00003214,0.00002886
4142,0.458,0.00002246,0.00002692,0.00003182,0.00002886
4143,0.457,0.00002228,0.00002692,0.00003182,0.00002886
4144,0.456,0.00002212,0.0000266,0.00003182,0.00002886
4145,0.455,0.00002194,0.0000266,0.00003182,0.00002854
4146,0.454,0.00002176,0.00002628,0.00003182,0.00002854
4147,0.453,0.0000216,0.00002628,0.0000315,0.00002854
4148,0.452,0.00002142,0.00002628,0.0000315,0.00002854
4149,0.451,0.00002127,0.00002596,0.0000315,0.00002822
4150,0.45,0.00002108,0.00002596,0.0000315,0.00002822
4151,0.449,0.00002093,0.00002564,0.0000315,0.00002822
4152,0.448,0.00002075,0.00002564,0.0000315,0.00002822
4153,0.447,0.0000206,0.00002532,0.0000315,0.00002822
4154,0.446,0.00002041,0.00002532,0.0000315,0.0000279
4155,0.445,0.00002026,0.000025,0.00003118,0.0000279
4156,0.444,0.00002011,0.000025,0.00003118,0.0000279
4157,0.443,0.00001992,0.00002468,0.00003118,0.00002758
4158,0.442,0.00001977,0.00002468,0.00003118,0.00002758
4159,0.441,0.00001962,0.00002468,0.00003118,0.00002758
4160,0.44,0.00001943,0.00002436,0.00003118,0.00002726
4161,0.439,0.00001928,0.00002436,0.00003085,0.00002758
4162,0.438,0.0000191,0.00002404,0.00003085,0.00002726
4163,0.437,0.00001898,0.00002404,0.00003085,0.00002726
4164,0.436,0.00001882,0.00002372,0.00003085,0.00002726
4165,0.435,0.00001864,0.00002372,0.00003085,0.00002726
4166,0.434,0.00001849,0.0000234,0.00003085,0.00002694
4167,0.433,0.00001833,0.0000234,0.00003085,0.00002694
4168,0.432,0.00001818,0.00002308,0.00003053,0.00002694
4169,0.431,0.00001803,0.00002308,0.00003053,0.00002694
4170,0.43,0.00001788,0.00002308,0.00003053,0.00002662
4171,0.429,0.00001772,0.00002276,0.00003053,0.00002662
4172,0.428,0.00001757,0.00002276,0.00003053,0.00002662
4173,0.427,0.00001742,0.00002244,0.00003021,0.0000263
4174,0.426,0.00001727,0.00002244,0.00003021,0.0000263
4175,0.425,0.00001711,0.00002212,0.00003021,0.0000263
4176,0.424,0.00001696,0.00002212,0.00003021,0.0000263
4177,0.423,0.00001681,0.0000218,0.00003021,0.0000263
4178,0.422,0.00001665,0.0000218,0.00003021,0.00002598
4179,0.421,0.0000165,0.0000218,0.00002989,0.00002598
4180,0.42,0.00001635,0.00002148,0.00002989,0.00002598
4181,0.419,0.00001623,0.00002116,0.00002989,0.00002598
4182,0.418,0.00001607,0.00002116,0.00002989,0.00002598
4183,0.417,0.00001592,0.00002116,0.00002989,0.00002566
4184,0.416,0.0000158,0.00002084,0.00002957,0.00002566
4185,0.415,0.00001565,0.00002084,0.00002957,0.00002566
4186,0.414,0.00001549,0.00002052,0.00002957,0.00002566
4187,0.413,0.00001537,0.00002052,0.00002957,0.00002533
4188,0.412,0.00001522,0.00002052,0.00002957,0.00002533
4189,0.411,0.00001507,0.0000202,0.00002957,0.00002533
4190,0.41,0.00001491,0.0000202,0.00002925,0.00002501
4191,0.409,0.00001479,0.00001988,0.00002925,0.00002501
4192,0.408,0.00001464,0.00001988,0.00002925,0.00002501
4193,0.407,0.00001452,0.00001956,0.00002925,0.00002501
4194,0.406,0.00001436,0.00001956,0.00002925,0.00002469
4195,0.405,0.00001424,0.00001956,0.00002893,0.00002469
4196,0.404,0.00001409,0.00001924,0.00002893,0.00002469
4197,0.403,0.00001397,0.00001924,0.00002893,0.00002469
4198,0.402,0.00001381,0.00001892,0.00002893,0.00002469
4199,0.401,0.00001369,0.00001892,0.00002893,0.00002437
4200,0.4,0.00001357,0.0000186,0.00002893,0.00002437
4201,0.399,0.00001345,0.0000186,0.00002861,0.00002437
4202,0.398,0.00001329,0.00001828,0.00002861,0.00002437
4203,0.397,0.00001317,0.00001828,0.00002861,0.00002405
4204,0.396,0.00001305,0.00001828,0.00002861,0.00002405
4205,0.395,0.0000129,0.00001796,0.00002861,0.00002405
4206,0.394,0.00001277,0.00001796,0.00002829,0.00002405
4207,0.393,0.00001265,0.00001764,0.00002829,0.00002373
4208,0.392,0.00001253,0.00001764,0.00002829,0.00002373
4209,0.391,0.00001238,0.00001764,0.00002829,0.00002373
4210,0.39,0.00001225,0.00001732,0.00002829,0.00002373
4211,0.389,0.00001213,0.00001732,0.00002829,0.00002341
4212,0.388,0.00001201,0.000017,0.00002797,0.00002341
4213,0.387,0.00001189,0.000017,0.00002797,0.00002341
4214,0.386,0.00001177,0.00001668,0.00002797,0.00002341
4215,0.385,0.00001164,0.00001668,0.00002797,0.00002309
4216,0.384,0.00001152,0.00001668,0.00002764,0.00002309
4217,0.383,0.0000114,0.00001636,0.00002764,0.00002309
4218,0.382,0.00001128,0.00001636,0.00002764,0.00002309
4219,0.381,0.00001115,0.00001604,0.00002764,0.00002277
4220,0.38,0.00001103,0.00001604,0.00002732,0.00002309
4221,0.379,0.00001091,0.00001604,0.00002732,0.00002277
4222,0.378,0.00001082,0.00001572,0.00002732,0.00002277
4223,0.377,0.0000107,0.00001572,0.00002732,0.00002277
4224,0.376,0.00001057,0.0000154,0.00002732,0.00002245
4225,0.375,0.00001045,0.0000154,0.000027,0.00002245
4226,0.374,0.00001033,0.00001508,0.000027,0.00002245
4227,0.373,0.00001021,0.00001508,0.000027,0.00002245
4228,0.372,0.00001012,0.00001508,0.00002668,0.00002213
4229,0.371,0.000009994,0.00001476,0.00002668,0.00002213
4230,0.37,0.000009902,0.00001476,0.00002668,0.00002213
4231,0.369,0.00000978,0.00001444,0.00002636,0.00002181
4232,0.368,0.000009658,0.00001444,0.00002636,0.00002181
4233,0.367,0.000009566,0.00001412,0.00002636,0.00002181
4234,0.366,0.000009444,0.00001412,0.00002636,0.00002181
4235,0.365,0.000009322,0.00001412,0.00002604,0.00002149
4236,0.364,0.00000923,0.0000138,0.00002604,0.00002149
4237,0.363,0.000009108,0.0000138,0.00002604,0.00002149
4238,0.362,0.000009016,0.00001348,0.00002604,0.00002149
4239,0.361,0.000008894,0.00001348,0.00002572,0.00002117
4240,0.36,0.000008802,0.00001348,0.00002572,0.00002117
4241,0.359,0.00000868,0.00001316,0.00002572,0.00002117
4242,0.358,0.000008589,0.00001316,0.0000254,0.00002117
4243,0.357,0.000008497,0.00001284,0.0000254,0.00002085
4244,0.356,0.000008375,0.00001284,0.0000254,0.00002085
4245,0.355,0.000008283,0.00001284,0.00002508,0.00002085
4246,0.354,0.000008191,0.00001252,0.00002508,0.00002053
4247,0.353,0.000008069,0.00001252,0.00002475,0.00002053
4248,0.352,0.000007977,0.0000122,0.00002475,0.00002053
4249,0.351,0.000007886,0.0000122,0.00002475,0.00002053
4250,0.35,0.000007764,0.0000122,0.00002443,0.00002021
4251,0.349,0.000007672,0.00001188,0.00002443,0.00002021
4252,0.348,0.00000758,0.00001188,0.00002443,0.00002021
4253,0.347,0.000007489,0.00001156,0.00002411,0.00001989
4254,0.346,0.000007397,0.00001156,0.00002379,0.00001989
4255,0.345,0.000007305,0.00001156,0.00002379,0.00001989
4256,0.344,0.000007183,0.00001124,0.00002379,0.00001957
4257,0.343,0.000007091,0.00001124,0.00002347,0.00001957
4258,0.342,0.000007,0.00001124,0.00002347,0.00001957
4259,0.341,0.000006908,0.00001092,0.00002315,0.00001925
4260,0.34,0.000006816,0.00001092,0.00002315,0.00001925
4261,0.339,0.000006725,0.0000106,0.00002315,0.00001893
4262,0.338,0.000006633,0.0000106,0.00002283,0.00001893
4263,0.337,0.000006541,0.00001028,0.00002283,0.00001893
4264,0.336,0.00000645,0.00001028,0.00002251,0.00001861
4265,0.335,0.000006358,0.00001028,0.00002219,0.00001861
4266,0.334,0.000006267,0.00001028,0.00002219,0.00001861
4267,0.333,0.000006175,0.000009956,0.00002187,0.00001829
4268,0.332,0.000006083,0.000009956,0.00002187,0.00001829
4269,0.331,0.000005992,0.000009956,0.00002154,0.00001797
4270,0.33,0.0000059,0.000009636,0.00002154,0.00001797
4271,0.329,0.000005839,0.000009636,0.00002122,0.00001797
4272,0.328,0.000005717,0.000009316,0.0000209,0.00001797
4273,0.327,0.000005655,0.000009316,0.00002058,0.00001797
4274,0.326,0.000005564,0.000009316,0.00002058,0.00001765
4275,0.325,0.000005472,0.000008996,0.00002026,0.00001733
4276,0.324,0.00000538,0.000008996,0.00002026,0.00001733
4277,0.323,0.000005319,0.000008676,0.00001994,0.00001701
